"gene","logFC_106839","logFC_299945","adjP_106839","adjP_299945","avg_logFC","direction_consistent","fisher_combined_p","stouffer_combined_p","effect_ratio","effect_consistent","integrated_score","fisher_FDR","stouffer_FDR"
"MAMDC2",-0.928834802366963,-1.73610065980338,0.0248318345584503,0.00645069172104619,-1.33246773108517,TRUE,0.00156004897018629,0.000827172836253887,0.535012066911003,TRUE,0.75,0.00368891725836338,0.00228152195251804
"USH1G",0.667789796801973,1.84588707543809,0.0249275504606819,0.00243255928800347,1.25683843612003,TRUE,0.000649466201551783,0.000365241474612144,0.361771749576547,TRUE,1,0.00184356179650131,0.00118024656454919
"CYP24A1",-1.3695663790163,-2.7225936572439,0.0259652622520414,0.00264510798162833,-2.0460800181301,TRUE,0.000727058929643055,0.000409346707052838,0.503037379585583,TRUE,0.75,0.00200603889572088,0.0012956021990216
"NFIL3",0.637118430261043,1.41342735371151,0.0260417324697996,0.000162376806999028,1.02527289198628,TRUE,5.65514428207217e-05,4.51350212068435e-05,0.450761355783894,TRUE,1,0.000286338129837776,0.000223199789818673
"NPTX1",-0.757943699498873,-2.34728471633491,0.0260417324697996,0.000152439268924726,-1.55261420791689,TRUE,5.33411725015898e-05,4.30128490357395e-05,0.322902328049211,TRUE,0.75,0.000276019400563782,0.000216494601203639
"CDH22",-1.93574522386024,-2.47283347498542,0.0264166701546863,0.000386448534650586,-2.20428934942283,TRUE,0.000127529649455174,8.9595777909679e-05,0.782804520984434,TRUE,0.75,0.000521186744832233,0.000383345362913468
"ROR1",-0.779985013723884,-1.49920845994597,0.0266319037006451,7.05128734910316e-05,-1.13959673683493,TRUE,2.66385760954551e-05,2.47279441912829e-05,0.520264549302231,TRUE,0.75,0.000165534142950937,0.000140009388754385
"VSTM4",1.19953735565781,0.858487059345045,0.0266960074789789,0.123721119313911,1.02901220750143,TRUE,0.022171988177709,0.0144894769423295,0.715681804568945,TRUE,1,0.0331855503786442,0.0249012178757471
"SLITRK4",1.3481442202979,1.20749719049497,0.026877165025043,0.0119779524790174,1.27782070539643,TRUE,0.00291065331099033,0.00153616798443246,0.895673602508308,TRUE,1,0.00602164936879524,0.00379165982412624
"NXNL2",-0.883870573649588,-2.59344124949058,0.0278079804552821,0.000151608953402071,-1.73865591157008,TRUE,5.63950884278982e-05,4.65559690663309e-05,0.340809946561622,TRUE,0.75,0.00028575556657202,0.000228781358585218
"GPR12",-1.11475849288801,-2.35534011287014,0.0281799300947367,2.87456354617833e-05,-1.73504930287908,TRUE,1.21719488670823e-05,1.37077882851333e-05,0.473289817804531,TRUE,0.75,9.64200360723266e-05,8.97198559882547e-05
"PCDH19",-0.724826195767372,-2.39673467149201,0.0284547977819084,8.48700442432074e-05,-1.56078043362969,TRUE,3.36496361767395e-05,3.0977734395865e-05,0.302422376739831,TRUE,0.75,0.00019602358504058,0.000166730741261497
"VPS13C",1.00403625802622,1.13302454411968,0.0287214974755789,0.0124029463487159,1.06853040107295,TRUE,0.00318468214387013,0.0016921461875129,0.886155788272281,TRUE,1,0.00647182531420427,0.00409789459581695
"KIF18A",0.992634609969874,1.60094625029983,0.0292659795908054,6.84613140891212e-06,1.29679043013485,TRUE,3.29052295077213e-06,5.1056179279918e-06,0.620029941532372,TRUE,1,4.05384775156171e-05,4.51724609161362e-05
"MSS51",-1.1858854702912,-1.49176231022771,0.0294047303407833,0.000480837962538524,-1.33882389025946,TRUE,0.000172022186431335,0.000120954791880346,0.79495604773,TRUE,0.75,0.000657079789180709,0.000487732072301527
"CEP85L",-0.586309540987374,-1.59467370879853,0.0295905059821289,0.000732241383631477,-1.09049162489295,TRUE,0.000254368738570417,0.000169215459562055,0.367667402900319,TRUE,0.75,0.000891658158859742,0.000634632847454859
"GBE1",0.54088895371792,1.52540947104826,0.0295943015156452,3.40840750211097e-05,1.03314921238309,TRUE,1.49355903498621e-05,1.66035401164555e-05,0.354586072778362,TRUE,1,0.00011074712209085,0.000103100077675514
"CUEDC1",-1.1411818979179,-1.12426647034863,0.0302583508391604,0.0415308383293909,-1.13272418413326,TRUE,0.00965023090772928,0.00534307385391941,0.985177273141004,TRUE,0.75,0.0164280693259517,0.0106635022335345
"SCTR",1.11105599932651,0.944579054561896,0.0304820650769705,0.04191354850983,1.0278175269442,TRUE,0.00979003416778459,0.00542548756444161,0.850163317721585,TRUE,1,0.0166027070040301,0.0108050828468532
"PPFIA4",-1.65107204186589,-3.05503100578516,0.0317543813701039,2.63152950213219e-05,-2.35305152382552,TRUE,1.25302814372131e-05,1.51371865707572e-05,0.540443628473601,TRUE,0.75,9.84142869614019e-05,9.66253050951387e-05
"FHL1",-0.9123892186879,-1.2195283849105,0.0320269972412406,0.00052437902372462,-1.0659588017992,TRUE,0.000201438585652554,0.000143539251058256,0.748149227174292,TRUE,0.75,0.000746891273836852,0.00055724608947257
"PUDP",0.702514590320023,1.3506539330979,0.0321853478423232,0.000220828503571279,1.02658426170896,TRUE,9.13616784821577e-05,7.45581223441372e-05,0.520129230075029,TRUE,1,0.000410594690781956,0.000330693168492363
"HIC1",-1.30475444638295,-1.98747452542987,0.0325605071113716,0.00485209888440211,-1.64611448590641,TRUE,0.00154084511592267,0.000865375479063513,0.65648863906859,TRUE,0.75,0.00365218210362431,0.0023691610337669
"ARHGAP15",1.01126997557749,1.91847119240375,0.0332205335760475,0.00341771455660663,1.46487058399062,TRUE,0.00114484873661107,0.000662747843910072,0.527122835923544,TRUE,1,0.00287347879523702,0.00191134764375018
"GPR162",-0.588142999143705,-1.72982448271712,0.0333940885146164,9.89992873945142e-05,-1.15898374093041,TRUE,4.50268507673095e-05,4.28751669164784e-05,0.34000154641116,TRUE,0.75,0.000244467223086649,0.00021618674288166
"MYO1F",0.895360349308997,1.24258900414683,0.0355714778292582,0.0319386471105927,1.06897467672791,TRUE,0.00883906595566568,0.00485043681712183,0.720560335171931,TRUE,1,0.0152804248501371,0.00982372818683981
"KIAA0232",0.651914614661763,1.64588281175904,0.0357723125831488,9.57685491826154e-05,1.1488987132104,TRUE,4.65374547751567e-05,4.58310211151058e-05,0.396088111501103,TRUE,1,0.000249810935195838,0.000225982393817125
"EFHD2",0.691600398706059,1.38879212910937,0.036622736641018,0.0123152293161764,1.04019626390771,TRUE,0.00392565754092678,0.00214768600908122,0.497986980347867,TRUE,1,0.00771121050217738,0.0049777923469982
"GABRP",0.592760606713681,1.76795450213383,0.036622736641018,0.00416041188216759,1.18035755442376,TRUE,0.00149154214988696,0.000866537105779219,0.335280464513226,TRUE,1,0.00355920925181359,0.00237004469460622
"RET",0.70157150029236,1.74303512041721,0.0368279597519246,0.00373351527108035,1.22230331035478,TRUE,0.0013601144075687,0.000798288772665634,0.402499922161313,TRUE,1,0.00329604922673169,0.00222137085919695
"CSDC2",-1.38073166169109,-1.02475731908188,0.0369718208927415,0.0183054103215214,-1.20274449038648,TRUE,0.00561606339554578,0.00305814478318645,0.742184269046732,TRUE,0.75,0.0103459581266347,0.00670135345974362
"TMEM86A",1.00955597496353,2.97278980407238,0.0383784854611436,0.000145635935104,1.99117288951795,TRUE,7.31898017374359e-05,6.85731814440427e-05,0.339598841997019,TRUE,1,0.000348780255655167,0.000308399077172129
"HS3ST2",-1.08850912817967,-3.08076498521519,0.0388039296486701,0.000744882966382521,-2.08463705669743,TRUE,0.000330999076054654,0.000237829006863755,0.353324298803545,TRUE,0.75,0.00108489875044054,0.000834370307192543
"SORCS1",0.772724173852066,1.36673300751538,0.0401252178355279,0.000616235913393603,1.06972859068372,TRUE,0.000287017250750324,0.000214362715025618,0.565380487339529,TRUE,1,0.000973405013226304,0.00076923724494375
"CNKSR1",0.722481309659854,2.26237709970721,0.0402073912590205,0.000122768067387317,1.49242920468353,TRUE,6.52510080770527e-05,6.43080751275837e-05,0.319346102713537,TRUE,1,0.000319323062621881,0.00029511383041765
"KCNAB1",-1.09893627143225,-1.86440402414336,0.0402656760349541,8.12433825666069e-06,-1.48167014778781,TRUE,5.21216170798619e-06,9.17339542827467e-06,0.589430325831428,TRUE,0.75,5.51539109074793e-05,6.75531708514822e-05
"TLR7",1.14251427579947,3.51908861503118,0.0403221924072419,0.0007425649302857,2.33080144541532,TRUE,0.0003418237048553,0.000248683294584828,0.324661979502141,TRUE,1,0.00111220641932957,0.000866710363857321
"MOK",1.19775221431029,1.10606555278669,0.0425551545548509,0.00824662721402918,1.15190888354849,TRUE,0.00314260307605961,0.00178993626058843,0.923451060721773,TRUE,1,0.00640305376747146,0.00427968963180467
"NSUN7",2.08543220324858,1.89751873023239,0.0441187070140076,0.0009063200513282,1.99147546674048,TRUE,0.000444920114866127,0.000323444930085848,0.909892312623028,TRUE,1,0.00136339222473076,0.00107216238850514
"ASB15",-1.0313947283111,-2.83805231381501,0.0441405685981702,3.36448740496181e-05,-1.93472352106306,TRUE,2.14152361964319e-05,2.86596496343883e-05,0.363416390631876,TRUE,0.75,0.000142365130981142,0.000157127548707034
"FGL2",-1.17587771283868,-2.87146797813347,0.0448306156547934,0.000173416495909399,-2.02367284548608,TRUE,9.92373104514213e-05,9.58155486061596e-05,0.409504031315379,TRUE,0.75,0.000434920084480996,0.000406269429707758
"SH3GL3",-1.40999688965072,-3.1300963983644,0.0455466864029546,1.69299856175317e-05,-2.27004664400756,TRUE,1.16247445737654e-05,1.84318192613109e-05,0.450464366013614,TRUE,0.75,9.36108601213933e-05,0.000111115291649268
"CCDC89",-0.897709231943012,-1.302350304392,0.0456031395334069,0.0036883867971807,-1.1000297681675,TRUE,0.00162993555059933,0.00100439232784633,0.689299360483591,TRUE,0.75,0.00380273430412329,0.00267207450433944
"LMX1A",1.14290914953324,3.02574197526481,0.0468058217852546,0.00212726462770921,2.08432556239902,TRUE,0.00101705763640619,0.000670783703368927,0.377728556789186,TRUE,1,0.00261546739265137,0.00192992622870164
"DOCK2",-1.60444180622285,-0.856052113923663,0.0470632470061176,0.000420288669429366,-1.23024696007326,TRUE,0.000234015618816021,0.000196459715750996,0.533551363847198,TRUE,0.75,0.000834813293385771,0.000717755409786829
"PRRX2",-1.06589192669125,-2.0934666613025,0.0478838676016751,0.00412317045691863,-1.57967929399688,TRUE,0.00188156142938364,0.00115995785495582,0.509151612678698,TRUE,0.75,0.00426192268184279,0.00301866833853408
"KRT5",0.665735816537128,1.85411977730911,0.0491381242260382,0.00915503361584711,1.25992779692312,TRUE,0.00391674852713316,0.00227480318944528,0.35905761034668,TRUE,1,0.00769963305001549,0.0052139620967383
"HMGA1",-0.75798664027387,-1.3756358655178,0.0525318180649794,1.88569074494187e-05,-1.06681125289583,TRUE,1.46854294442327e-05,2.45262940390401e-05,0.55100819866205,TRUE,0.75,0.000109826015750103,0.000139333021631973
"CPQ",0.76303541695754,1.8623304284372,0.0525372748142751,0.0132650009828163,1.31268292269737,TRUE,0.00576262544482858,0.00331726285669076,0.409720748426932,TRUE,1,0.0105791668335211,0.00717456493322554
"CRYBA2",0.869771112094334,2.50529246630329,0.0541669612389291,9.41811837413786e-05,1.68753178919881,TRUE,6.72683602135334e-05,7.97309228975918e-05,0.347173483253129,TRUE,1,0.000326555911322972,0.000348529810458993
"IL17RD",-0.578694933671285,-1.57609352916145,0.056013892855234,2.48537179821299e-05,-1.07739423141637,TRUE,2.01648682935625e-05,3.2700393784113e-05,0.367170426731704,TRUE,0.75,0.000136843413655914,0.000173857379549016
"GNB3",-0.889768740680801,-1.6293002477901,0.05659514593406,0.0101968999025141,-1.25953449423545,TRUE,0.00488078335865378,0.00289126662011996,0.546104833585852,TRUE,0.75,0.00921986176687084,0.00638020720440947
"TMEM132E",-1.17965576276306,-0.936254048503195,0.0575487792700696,0.00549964026176976,-1.05795490563313,TRUE,0.0028668968129298,0.00179471708035195,0.793667168047603,TRUE,0.75,0.00594709187136391,0.00428991031389259
"RAPSN",-1.09558244103319,-1.82359360779136,0.0580415465896306,0.000708573420316837,-1.45958802441227,TRUE,0.000456459169779806,0.000379070354981192,0.600782124017261,TRUE,0.75,0.00139371322876572,0.00121843015882464
"EN1",-0.535525216739738,-1.57241197283046,0.0599873150706391,0.0170420411209088,-1.0539685947851,TRUE,0.00806159471681181,0.00469007774821151,0.340575641748486,TRUE,0.75,0.0141119530813087,0.00957675234734781
"SEZ6L",-1.07651622762054,-1.1847276008353,0.0645559065793145,0.00781651687389379,-1.13062191422792,TRUE,0.00433541199787169,0.00269746710902408,0.908661389218536,TRUE,0.75,0.00836869781233443,0.00601202503709915
"GFRA1",0.572120164085944,1.80893405948087,0.0663645102200765,0.00331303850826956,1.19052711178341,TRUE,0.00207170403309891,0.00142751081627523,0.316274748152031,TRUE,1,0.00459963818808829,0.00356919813532416
"TENM1",-1.08320835587615,-1.17058722293224,0.0696555977856171,0.0315875725201068,-1.1268977894042,TRUE,0.0156639928587034,0.0091588467701238,0.925354672130106,TRUE,0.75,0.0247424531253019,0.0168249642877263
"GPR142",-0.883635038256507,-1.91802686388184,0.0699575116909633,0.00520336741431436,-1.40083095106917,TRUE,0.00324639773374894,0.00214925059208082,0.460700032359372,TRUE,0.75,0.00656874365988446,0.00498005686672418
"HIVEP3",-0.756200592679041,-1.69125695672262,0.0749880748831448,0.00229837020245611,-1.22372877470083,TRUE,0.00166593530818714,0.00125591724455898,0.447123418870917,TRUE,0.75,0.00387286551623537,0.00322385056477344
"RYR2",-1.09159874276778,-1.88203673682297,0.0752584739686332,0.00171570590550716,-1.48681773979537,TRUE,0.00128537230013936,0.00101522501085427,0.580009264118025,TRUE,0.75,0.00314970095865313,0.00269328550610354
"PCDH8",-1.08811592479986,-2.38693613564371,0.0835329210344623,0.00521266717115123,-1.73752603022179,TRUE,0.00380529432758723,0.00265022808122739,0.45586302396248,TRUE,0.75,0.0075323855022488,0.00592955057427048
"TNR",-0.793837269244282,-1.81069993504551,0.083779041566017,0.0137839130698402,-1.3022686021449,TRUE,0.00896568916910924,0.00564005540201196,0.438414589783662,TRUE,0.75,0.0154457685767012,0.0111668090603722
"GPC3",-1.00132867665733,-1.46063808881601,0.0867759396623939,0.00314372072957089,-1.23098338273667,TRUE,0.00251160172343122,0.00189949982710014,0.685541945211771,TRUE,0.75,0.00536051135543957,0.00449599568123451
"RGN",-0.92659701053775,-2.31791007690323,0.0873746387091452,0.000620481381737519,-1.62225354372049,TRUE,0.000586738190646167,0.000591244505051103,0.399755374365386,TRUE,0.75,0.00170841391409032,0.00173644782564558
"FRMD5",-0.614905408706661,-1.64473080457247,0.091554142688395,0.000138775948564114,-1.12981810663957,TRUE,0.000155940790591831,0.000222418228819965,0.373863860880565,TRUE,0.75,0.000610792116939168,0.000794444545924156
"TC2N",0.652629965350122,1.96478282038652,0.0983415658148402,0.0328752096494104,1.30870639286832,TRUE,0.0217721343430088,0.0134116704772601,0.332163920906909,TRUE,1,0.0326620549896181,0.0232802209635996
"COL8A2",-0.906513625461721,-1.30925971654532,0.114295486430143,8.55607964463793e-05,-1.10788667100352,TRUE,0.000122584893151974,0.000225048163445041,0.692386402793861,TRUE,0.75,0.000507834581796742,0.000801137435262564
"AGR3",0.590324718418057,1.88156164545831,0.117862201810912,0.0154736367133529,1.23594318193818,TRUE,0.0133259302340511,0.00903439305053422,0.313741896175964,TRUE,1,0.0215513422369427,0.0166323882485508
"CLMP",-0.607962621718416,-1.64492731572271,0.118323597914381,3.92332874760179e-05,-1.12644496872056,TRUE,6.16502029984148e-05,0.000142157931599884,0.369598471560005,TRUE,0.75,0.000305583111470505,0.000553736501948815
"HOXC4",-1.33638926645069,-2.67095964269233,0.124529327657113,0.000392761313467504,-2.00367445457151,TRUE,0.000534370608350756,0.000712855429665704,0.500340493764857,TRUE,0.75,0.00158923693908106,0.00202825197107973
"ASPA",1.00314519709166,1.83089577023494,0.13817825047788,0.00334732480146418,1.4170204836633,TRUE,0.00401418565205763,0.0036032270204065,0.547898582431556,TRUE,1,0.00785182474552552,0.0076755346129594
"PLCXD3",-1.29262946354564,-2.11825977737716,0.141318921499364,0.000192833836217261,-1.7054446204614,TRUE,0.000313671197929339,0.000538226912519368,0.610231793735033,TRUE,0.75,0.00104180136114776,0.00160521158005425
"PCSK1",-1.06225301126226,-3.04100822810289,0.145190122272539,0.000180535259725062,-2.05163061968258,TRUE,0.000302729403746067,0.00053797310432846,0.349309482771421,TRUE,0.75,0.00101597917549467,0.00160501937074552
"NRG1",0.584321256963737,1.68821492672361,0.154929209217617,0.000546769075511842,1.13626809184367,TRUE,0.000878979108924422,0.00123502713178036,0.346117812201646,TRUE,1,0.00232238993991378,0.00318566341112914
"PLAU",-0.892601007030885,-2.61081855932985,0.170111836264296,0.00669848283761857,-1.75170978318037,TRUE,0.00886202079297921,0.00769462718856606,0.341885499412108,TRUE,0.75,0.0153076193685127,0.0145061521464159
"ANKRD1",-0.632275967111265,-1.99781714076245,0.180897615421093,0.00673287692962829,-1.31504655393686,TRUE,0.00939118479176529,0.0083726342517273,0.316483402915425,TRUE,0.75,0.0160483230433473,0.015607312055782
"CRYBA4",-0.484768672286354,-1.57043272389416,0.195711232947757,0.000191568884947799,-1.02760069809026,TRUE,0.000419589192361279,0.000912695083390425,0.308684775164571,TRUE,0.75,0.0013022475263472,0.00246526562358739
"AMBP",0.559990270999102,1.85233131325861,0.217516742260785,0.0035599087829075,1.20616079212886,TRUE,0.00632132249557455,0.0070456084464503,0.302316473835326,TRUE,1,0.0114622200719877,0.0134700340506335
"PLCD4",-0.532781523229,-1.65449832386182,0.245013458350876,0.000166471562853089,-1.09363992354541,TRUE,0.000453035027171981,0.00124174186918946,0.32201998366817,TRUE,0.75,0.001386254473036,0.0031952046397237
"KLHL40",-0.551650444927026,-1.76541112998038,0.280755514296312,0.00112597972969024,-1.1585307874537,TRUE,0.00286389438899214,0.0050757029785925,0.312477040366884,TRUE,0.75,0.00594377297774177,0.0102043781894094
