"gene","logFC_106839","logFC_299945","avg_logFC","SE_106839","SE_299945","P_106839","P_299945","FDR_106839","FDR_299945","sig_106839","sig_299945","direction_consistent","category"
"SLC2A2",-1.19321942861816,-4.65343347237026,-2.92332645049421,0.129800846521586,0.261807359756443,7.18999405279806e-06,4.54044943360092e-09,0.000113077775626622,7.73770419576934e-08,TRUE,TRUE,TRUE,"Moderate"
"ITGA8",-0.0177845592373354,5.76033009144154,2.8712727661021,0.144836602200248,0.99057504207372,0.904971956924175,0.000150453642700956,0.92816096786095,0.000354996340349366,FALSE,TRUE,FALSE,"Moderate"
"KCNK13",1.14796298491934,4.57894568158501,2.86345433325218,0.143125036399486,0.472086466346412,2.17155932909788e-05,1.66342290855932e-06,0.00023909498109213,7.24057959266327e-06,TRUE,TRUE,TRUE,"Moderate"
"PCK1",-1.5596412593966,-4.13943846909876,-2.84953986424768,0.0990641768808218,0.488116965004729,7.42634793218886e-08,5.76190530100624e-06,1.11580877681138e-05,2.03871619859826e-05,TRUE,TRUE,TRUE,"Moderate"
"ADGRG2",-1.0732442871815,-4.61588935752762,-2.84456682235456,0.137993346792539,0.174254216664223,2.7750551616755e-05,8.06769331889998e-11,0.000282583241226855,4.05920263256422e-09,TRUE,TRUE,TRUE,"Moderate"
"AGT",-0.559947046110053,-5.12879069511795,-2.844368870614,0.165393304344877,0.393679572616159,0.00805876642215532,9.83471020176677e-08,0.0208442854829434,7.51995421321433e-07,TRUE,TRUE,TRUE,"Moderate"
"HABP2",-1.00806544004942,-4.65726282622058,-2.832664133135,0.166034481505879,0.835179246451344,0.000185775434687162,0.000210560368576602,0.00110702160584828,0.00047727773200526,TRUE,TRUE,TRUE,"Moderate"
"HRH3",0.727277838563583,4.93733457908703,2.83230620882531,0.153442399619164,0.898774189652977,0.0010600679460935,0.000237084053959889,0.00418358897674987,0.000530256573635967,TRUE,TRUE,TRUE,"Moderate"
"SLC5A12",-0.800910327308666,-4.81895068808594,-2.8099305076973,0.213761640052948,0.495391074113956,0.00457970707577513,1.61877504192206e-06,0.0131156076703785,7.09394437642304e-06,TRUE,TRUE,TRUE,"Moderate"
"DGKG",0.682541298476891,4.92015501600373,2.80134815724031,0.192443489037324,0.847969907911537,0.00625059033886456,0.000153171543746115,0.0169270895111704,0.000360297838713954,TRUE,TRUE,TRUE,"Moderate"
"RGS7BP",2.65640224397472,2.94149446032014,2.79894835214743,0.247718455260935,0.178469080745505,1.99898780746396e-06,9.65020790154545e-09,5.32262133291195e-05,1.3443186967484e-07,TRUE,TRUE,TRUE,"Moderate"
"NGEF",-0.846776842669037,-4.75009487602341,-2.79843585934622,0.133828869125282,0.450973780739694,0.000136643914028048,7.63843189878353e-07,0.000891948714221871,3.82785979728199e-06,TRUE,TRUE,TRUE,"Moderate"
"SERPIND1",-1.4630547594597,-4.10542947810031,-2.78424211878,0.119319237066828,0.257750822562969,6.42117856061086e-07,1.3560551788488e-08,2.90883700045415e-05,1.73489090096331e-07,TRUE,TRUE,TRUE,"Moderate"
"DGKI",-0.666069225943007,-4.89834917550815,-2.78220920072558,0.17402384096327,0.732419079260735,0.00404536638648353,4.70292245557371e-05,0.0119179666582186,0.00012578000489891,TRUE,TRUE,TRUE,"Moderate"
"ATP10B",-1.16003583126424,-4.40378628187081,-2.78191105656752,0.100607628914514,0.201370426994445,1.08354975503519e-06,5.63696384558045e-10,3.69108811290126e-05,1.58626801995699e-08,TRUE,TRUE,TRUE,"Moderate"
"NPY",-1.38824605306572,-4.17291081645628,-2.780578434761,0.194995754280224,0.747106030121805,5.55570613643886e-05,0.000207858821333004,0.000457071216555375,0.000471916924634619,TRUE,TRUE,TRUE,"Moderate"
"ABCA1",-0.718262620592216,-4.83578628511493,-2.77702445285358,0.101487344185655,0.459873313498274,5.81661011745234e-05,7.76006875927696e-07,0.000473775000273417,3.87726950953423e-06,TRUE,TRUE,TRUE,"Moderate"
"SLC6A6",-0.794590172399254,-4.74877837331371,-2.77168427285648,0.061764495262105,0.259351319079467,4.25785240167285e-07,3.37166250940562e-09,2.42064662889698e-05,6.0794596207443e-08,TRUE,TRUE,TRUE,"Moderate"
"PLPP3",-1.17543253967539,-4.36772448917329,-2.77157851442434,0.0772530279484822,0.13466310496214,9.99494716342236e-08,1.02363540648896e-11,1.2487083918671e-05,1.17000928609959e-09,TRUE,TRUE,TRUE,"Moderate"
"PDLIM3",-1.08422683363646,-4.429256550566,-2.75674169210123,0.0805090243699857,0.482738100978679,2.87361050086115e-07,2.79222700890877e-06,1.95510505334065e-05,1.11081787484437e-05,TRUE,TRUE,TRUE,"Moderate"
"ANGPTL3",-1.29205105950352,-4.22058872289724,-2.75631989120038,0.136893607657526,0.86829208589497,5.78745430904445e-06,0.000605104826032415,9.91764573448065e-05,0.00121890160551514,TRUE,TRUE,TRUE,"Moderate"
"AQP9",-1.04729896117617,-4.46293124146329,-2.75511510131973,0.189024098895406,0.186840214597353,0.000361122690063686,2.30692502949911e-10,0.00179685766658537,8.39309130346446e-09,TRUE,TRUE,TRUE,"Moderate"
"CMTM7",-0.800877422632528,-4.69190888412268,-2.7463931533776,0.179679000988899,0.9272069586857,0.00158450256922863,0.000447550961231113,0.00569014281582999,0.000934012961918757,TRUE,TRUE,TRUE,"Moderate"
"KIAA1217",-0.911004322405438,-4.57956956032098,-2.74528694136321,0.0775236945926419,0.157813455160631,9.22279429768506e-07,3.187014661956e-11,3.37393874872705e-05,2.14524330925582e-09,TRUE,TRUE,TRUE,"Moderate"
"GBX2",1.66740139453158,3.81857110283177,2.74298624868168,0.13143044444692,0.25452975268192,4.79872102312955e-07,2.45520013867578e-08,2.5078533346964e-05,2.61437954902289e-07,TRUE,TRUE,TRUE,"Moderate"
"GREB1L",-0.971825866635429,-4.5081067026861,-2.73996628466076,0.095865078074025,0.180284855982242,3.1998954427968e-06,1.44953526924505e-10,6.86834700400313e-05,6.28679884300406e-09,TRUE,TRUE,TRUE,"Moderate"
"IL15",-1.15616065142584,-4.31198496842005,-2.73407280992295,0.141380809972932,0.717682879835587,1.85939460132393e-05,0.000115312629829946,0.000216389297033742,0.000279045288291391,TRUE,TRUE,TRUE,"Moderate"
"PALMD",-1.2472111568833,-4.21583380800386,-2.73152248244358,0.13236310629827,0.432425989126193,5.86749444292035e-06,1.58530503105072e-06,0.000100140158707367,6.99462849043565e-06,TRUE,TRUE,TRUE,"Moderate"
"GUCY2C",-0.940772607551083,-4.5032213797291,-2.72199699364009,0.0997913983146414,0.14130658385006,5.84320529054591e-06,1.22532759400032e-11,9.99283116151489e-05,1.27282794764429e-09,TRUE,TRUE,TRUE,"Moderate"
"EGR4",-0.372716500036453,5.80822175094596,2.71775262545476,0.20713394889539,0.84436050512464,0.105499707742444,3.69474739571226e-05,0.166200063835409,0.000101726454802104,FALSE,TRUE,FALSE,"Moderate"
"SOX6",-0.532996844352828,-4.88518724298516,-2.70909204366899,0.155400949768259,0.657360261505356,0.00751328958588145,1.88396946135435e-05,0.0197182840223352,5.67145583106816e-05,TRUE,TRUE,TRUE,"Moderate"
"SERPINA10",-1.64327371831605,-3.75743519146771,-2.70035445489188,0.176015584234346,0.303224702265941,6.33170313155434e-06,1.60163370679888e-07,0.000104237446467058,1.08881040684231e-06,TRUE,TRUE,TRUE,"Moderate"
"PLSCR5",-0.976760908728274,-4.39151015387839,-2.68413553130333,0.102246158739722,0.864414475105,5.23835422676124e-06,0.000434310707622943,9.33819855730331e-05,0.000909706321617985,TRUE,TRUE,TRUE,"Moderate"
"PROX1",-1.1990661450866,-4.16437108240839,-2.68171861374749,0.104179328032834,0.203037251028647,1.10015086782657e-06,1.07720221605909e-09,3.71744844933268e-05,2.53881777196671e-08,TRUE,TRUE,TRUE,"Moderate"
"FABP2",-1.70278690583342,-3.659165983709,-2.68097644477121,0.149932172820341,0.575313120603821,1.23182113700182e-06,7.19153079026567e-05,4.00175407209779e-05,0.000182974115722091,TRUE,TRUE,TRUE,"Moderate"
"APOA4",-1.05672471451294,-4.30449645580951,-2.68061058516122,0.130155162640785,0.853015768369201,1.96993174054193e-05,0.000457076249904854,0.00022459357269539,0.00095217617397857,TRUE,TRUE,TRUE,"Moderate"
"PDK4",-1.33840922364104,-4.02186960429848,-2.68013941396976,0.0770316442662881,0.117587394420134,3.13865211772759e-08,5.94864542346897e-12,7.15194326287285e-06,7.94474644334411e-10,TRUE,TRUE,TRUE,"Moderate"
"FGB",-0.981008666583827,-4.36632308487762,-2.67366587573072,0.0865448493420498,0.0823155953416608,1.25200009147689e-06,6.61193176777705e-14,4.02571218246537e-05,1.76364503667677e-10,TRUE,TRUE,TRUE,"Moderate"
"TSPAN15",0.413551121039536,4.92645131243761,2.67000121673857,0.164481737841857,0.78437448986342,0.0330845708458158,7.98972482897375e-05,0.0644831084310156,0.00020115363468278,FALSE,TRUE,TRUE,"Moderate"
"ZBTB7C",0.414190806060127,4.90508623663805,2.65963852134909,0.14594709645518,0.826493686820213,0.0194730242949232,0.000127505885376986,0.0419795097149586,0.000305999577741574,TRUE,TRUE,TRUE,"Moderate"
"ANTXR1",-1.05889462202662,-4.20770313442102,-2.63329887822382,0.149312687417838,0.776803557005011,5.72549130111522e-05,0.000264808714089581,0.000467711493277509,0.000584649834780828,TRUE,TRUE,TRUE,"Moderate"
"NKX2-8",1.0728941522382,4.18595011226603,2.62942213225212,0.188134536442582,0.537958387725447,0.000293548938795582,1.2528496574742e-05,0.00155112952189533,3.98631470341198e-05,TRUE,TRUE,TRUE,"Moderate"
"GPR146",-0.727839944470396,-4.4841221858453,-2.60598106515785,0.0810159252161186,0.184086669918007,8.67902417677078e-06,1.89126704362997e-10,0.000128331566960265,7.54176346213392e-09,TRUE,TRUE,TRUE,"Moderate"
"CYTH4",-0.127608826490937,-5.08322584255601,-2.60541733452348,0.180288691218673,0.863287773005613,0.496991503190412,0.000135960457878461,0.588050999682876,0.000324071187702372,FALSE,TRUE,TRUE,"Moderate"
"FMOD",-0.845958762878857,-4.36412971163427,-2.60504423725656,0.092121766346932,0.804680928912794,7.2522120625059e-06,0.00026223960746008,0.000113420283074209,0.000580043127541828,TRUE,TRUE,TRUE,"Moderate"
"CPB2",-1.19548118508557,-4.0126562147028,-2.60406869989419,0.117506152294344,0.318556142833001,3.10580079999252e-06,1.36568792923351e-07,6.7704619644396e-05,9.64810935060518e-07,TRUE,TRUE,TRUE,"Moderate"
"F7",-0.844059058917126,-4.36163228317296,-2.60284567104504,0.134572384096302,0.645054150540396,0.000145893777551817,4.28215413061694e-05,0.000930379395639038,0.000115814994712346,TRUE,TRUE,TRUE,"Moderate"
"MYC",-0.670982520482452,-4.52828153733398,-2.59963202890822,0.0726615758569212,0.161544174984134,6.92790864437564e-06,4.53563218971325e-11,0.000111031282540527,2.70658221590406e-09,TRUE,TRUE,TRUE,"Moderate"
"HTR1B",0.83887744917873,4.35952758154668,2.59920251536271,0.188951985245284,0.772437936010485,0.00162538984790872,0.000191322149530763,0.00580723149906751,0.000437798359029601,TRUE,TRUE,TRUE,"Moderate"
"SPP2",-0.693749781762312,-4.48877326331652,-2.59126152253942,0.181760960187428,0.641310122909222,0.00411183403853949,3.18009083197146e-05,0.0120793329397535,8.89833197878546e-05,TRUE,TRUE,TRUE,"Moderate"
"TMPRSS7",-0.754440297970317,-4.4202458356986,-2.58734306683446,0.13033421735278,0.831960037844779,0.000263501071813707,0.00030788583768938,0.0014340866870896,0.000668356924230764,TRUE,TRUE,TRUE,"Moderate"
"CABP7",0.346652501006421,4.80772684881104,2.57718967490873,0.164956677258741,0.724048224501342,0.0649703815160464,4.99956787965172e-05,0.111837313845338,0.000132827168106693,FALSE,TRUE,TRUE,"Moderate"
"MAN1A1",-1.18559679598079,-3.91206459580123,-2.54883069589101,0.179176550043985,0.139343397478817,9.74794190618208e-05,4.46412351873123e-11,0.00068520620884391,2.68293823475747e-09,TRUE,TRUE,TRUE,"Moderate"
"RUNX1T1",-0.453765925720049,-4.64102839200064,-2.54739715886035,0.186634158307183,0.874722937803674,0.0379075009647049,0.000311207219685625,0.0719660905047443,0.000675392712518661,FALSE,TRUE,TRUE,"Moderate"
"CACNA1S",1.43426836553449,3.6504833718985,2.5423758687165,0.147787506370501,0.255131054397277,4.59740068771999e-06,3.91981733804628e-08,8.61380812151495e-05,3.60451836965261e-07,TRUE,TRUE,TRUE,"Moderate"
"SGK2",-0.672035911860567,-4.40865029360076,-2.54034310273066,0.122641017402891,0.497692333801779,0.000390670538239157,3.86465416890121e-06,0.00191333056387909,1.4535026097653e-05,TRUE,TRUE,TRUE,"Moderate"
"PRPS2",-0.87221741146167,-4.19840099310182,-2.53530920228174,0.0733470746473422,0.0800978640170649,8.33727682644172e-07,7.47230419966611e-14,3.20318937067035e-05,1.76364503667677e-10,TRUE,TRUE,TRUE,"Moderate"
"KLF15",-0.872147146452169,-4.19385492405596,-2.53300103525406,0.114224813299328,0.171288058466144,3.21153931924796e-05,1.79518677966278e-10,0.000308961944547112,7.33237940004011e-09,TRUE,TRUE,TRUE,"Moderate"
"OTC",-0.676286728978879,-4.3838998638391,-2.53009329640899,0.158582504524418,0.847537798064989,0.00209822403974742,0.000378630179475144,0.00705480612350613,0.000803884514283084,TRUE,TRUE,TRUE,"Moderate"
"NKX3-2",1.96153978542691,3.08976799267399,2.52565388905045,0.129061488167524,0.416860313117323,1.00917721234802e-07,1.92815658287908e-05,1.2487083918671e-05,5.78378234878594e-05,TRUE,TRUE,TRUE,"Moderate"
"FRMD4B",-0.849576075569938,-4.2007815854673,-2.52517883051862,0.123628596460652,0.264070956936481,7.30064142993065e-05,1.37320230914577e-08,0.000555905855126122,1.74763105734129e-07,TRUE,TRUE,TRUE,"Moderate"
"CCDC80",-0.33461188929682,-4.70677403530628,-2.52069296230155,0.145898235965044,0.828904977221205,0.047512117109857,0.000182235537818709,0.0867926516201339,0.000419975298604935,FALSE,TRUE,TRUE,"Moderate"
"WNT16",1.00252457423374,4.03604832423614,2.51928644923494,0.154840694058233,0.576189290602199,0.000114936024480591,3.15913258185017e-05,0.000784960803554946,8.84851582679337e-05,TRUE,TRUE,TRUE,"Moderate"
"BCHE",-0.936250462904174,-4.09587983121493,-2.51606514705955,0.0781475678127842,0.135162851345825,7.82515965359919e-07,2.04898496815574e-11,3.10570251534828e-05,1.69163951078646e-09,TRUE,TRUE,TRUE,"Moderate"
"DMRTA2",1.66167519632876,3.2903858649626,2.47603053064568,0.124423192388917,0.425138553197456,3.08802365327027e-07,1.3142538270337e-05,2.02989304832938e-05,4.15250908774373e-05,TRUE,TRUE,TRUE,"Moderate"
"FAM163A",1.71699663605015,3.22874058258854,2.47286860931935,0.195128307582703,0.605385342953299,1.02813109617976e-05,0.000298887259635734,0.000143223427868485,0.000650657316282313,TRUE,TRUE,TRUE,"Moderate"
"RXRG",-0.965935981095607,-3.97603363307062,-2.47098480708311,0.0581788357162266,0.0856312855389772,4.67130732261037e-08,2.59468697924616e-13,9.34691406754015e-06,1.76364503667677e-10,TRUE,TRUE,TRUE,"Moderate"
"FLVCR2",-0.162210437434897,-4.77257480020361,-2.46739261881926,0.159145941305611,0.732938935144497,0.334703704329979,5.90084094448612e-05,0.430216463219133,0.000153476586420112,FALSE,TRUE,TRUE,"Moderate"
"KLB",-0.993656044004758,-3.92629860222508,-2.45997732311492,0.129127676438708,0.222925105198815,3.01940516965568e-05,4.97508720340231e-09,0.000297137720438397,8.32214388258986e-08,TRUE,TRUE,TRUE,"Moderate"
"SDC3",0.780838927667306,4.13465835825325,2.45774864296028,0.138885661829147,0.314949304732129,0.000325236770146366,9.12549297748007e-08,0.0016618864313439,7.07015634553566e-07,TRUE,TRUE,TRUE,"Moderate"
"MBL2",-0.975141889180267,-3.93784278771298,-2.45649233844662,0.106654904268255,0.237551381576796,7.51725414500612e-06,9.11311654135299e-09,0.000116268706573679,1.28223683242381e-07,TRUE,TRUE,TRUE,"Moderate"
"SLC22A3",-0.101034862322056,-4.776716879993,-2.43887587115753,0.145564199872866,0.839142318322404,0.505148883589645,0.00017865647838639,0.594866718897589,0.000412518004704468,FALSE,TRUE,TRUE,"Moderate"
"WNT4",1.04068651101674,3.8068103163874,2.42374841370207,0.196625923717112,0.524023612575621,0.000499061407737103,2.3002902777688e-05,0.00231100863219592,6.69247662418626e-05,TRUE,TRUE,TRUE,"Moderate"
"AMDHD1",-1.08283629331547,-3.76132487989067,-2.42208058660307,0.0859200970777528,0.130650031084115,5.07866659084628e-07,3.45577739931759e-11,2.57421088526389e-05,2.19900559051289e-09,TRUE,TRUE,TRUE,"Moderate"
"PI15",-1.28074965917406,-3.56176185773362,-2.42125575845384,0.204722812089974,0.246830074564472,0.00014872768356243,3.60569109490863e-08,0.000943736598411981,3.41647352168482e-07,TRUE,TRUE,TRUE,"Moderate"
"CDH13",-0.202735154453163,5.02731186371242,2.41228835462963,0.199417929317908,0.557528774745992,0.335883434858122,3.2798814434038e-06,0.431271665023079,1.26417418528629e-05,FALSE,TRUE,FALSE,"Moderate"
"MDGA1",-0.761646666655523,-4.06072051062167,-2.4111835886386,0.105423875858895,0.272309656903378,4.95649263364126e-05,2.60630985124788e-08,0.000419556629974422,2.7241043687514e-07,TRUE,TRUE,TRUE,"Moderate"
"ALDOB",-1.26445767450271,-3.55574303782493,-2.41010035616382,0.0797751059463372,0.0902680171585365,7.00255987101001e-08,1.40145883824701e-12,1.09110256953108e-05,3.68496083281572e-10,TRUE,TRUE,TRUE,"Moderate"
"BST1",-0.810959566220584,-4.00254480681349,-2.40675218651704,0.141011215251578,0.2392136750845,0.000276208569767451,8.30415731544583e-09,0.00148784821128255,1.19847649489127e-07,TRUE,TRUE,TRUE,"Moderate"
"FGFRL1",-0.669870497979662,-4.13169235934066,-2.40078142866016,0.0744520138948523,0.186231746298357,8.57362851204376e-06,4.87424641182882e-10,0.000127453198410488,1.43309795272858e-08,TRUE,TRUE,TRUE,"Moderate"
"MTTP",-0.937730581684337,-3.85652814837371,-2.39712936502902,0.0614864411920319,0.0924543423979595,9.79365245746615e-08,7.7916412848533e-13,1.24854229965334e-05,3.12185094146456e-10,TRUE,TRUE,TRUE,"Moderate"
"MC5R",-1.27061523867605,-3.50633533992785,-2.38847528930195,0.190753795043614,0.274479354142636,9.26757010905754e-05,1.19115261988163e-07,0.000663636892745618,8.72166699071848e-07,TRUE,TRUE,TRUE,"Moderate"
"LAMA1",1.0697166713997,3.69349713882606,2.38160690511288,0.137738577426833,0.32489877675328,2.80704278488817e-05,3.68375791797842e-07,0.000284902991460181,2.08440747288974e-06,TRUE,TRUE,TRUE,"Moderate"
"KCNB2",-0.976282226794816,-3.77448457566987,-2.37538340123234,0.14630512658521,0.300058344512462,9.14245828308259e-05,1.38398533752938e-07,0.000659165758302116,9.7528078977992e-07,TRUE,TRUE,TRUE,"Moderate"
"TRPC7",-0.74573243728078,-3.99603523726408,-2.37088383727243,0.142060849110836,0.19045642072026,0.000528574798376946,8.56708427087028e-10,0.00242023407120018,2.12635537035701e-08,TRUE,TRUE,TRUE,"Moderate"
"ARHGAP24",-0.780872048119801,-3.94689304976587,-2.36388254894284,0.146647389201442,0.444134629274462,0.000478346476686431,3.75190594293752e-06,0.00224247459744404,1.41753644382022e-05,TRUE,TRUE,TRUE,"Moderate"
"DBX2",1.23011554077564,3.49681398188392,2.36346476132978,0.1632480044167,0.290363922875556,3.56392218996142e-05,2.11238969970114e-07,0.000333557745342997,1.34853163378493e-06,TRUE,TRUE,TRUE,"Moderate"
"TMPRSS6",-0.644174119560911,-4.08114042269847,-2.36265727112969,0.079095531131813,0.140527887077748,1.92142069159712e-05,3.16179876854926e-11,0.000221934565736744,2.14524330925582e-09,TRUE,TRUE,TRUE,"Moderate"
"KMO",-1.06462591138983,-3.61698595086598,-2.34080593112791,0.0696520130236187,0.33847314829203,9.60635420738473e-08,6.65790555615996e-07,1.24350560462977e-05,3.40998858281907e-06,TRUE,TRUE,TRUE,"Moderate"
"TNFSF15",-0.955824718884165,-3.71978120573431,-2.33780296230924,0.0955382248504905,0.273736288955844,3.57143713719172e-06,6.50910465399628e-08,7.26178582995299e-05,5.38521205100538e-07,TRUE,TRUE,TRUE,"Moderate"
"RGS20",0.734675329002725,3.93413821648157,2.33440677274215,0.171491402425324,0.260218480303907,0.00203905267752909,2.27477933377725e-08,0.00690962111507442,2.47606640548535e-07,TRUE,TRUE,TRUE,"Moderate"
"DENND4C",-1.32877341687795,-3.33651387853926,-2.3326436477086,0.182735241388442,0.165919013472608,4.71224693129425e-05,1.31443099588542e-09,0.000405407420039978,2.91042694720525e-08,TRUE,TRUE,TRUE,"Moderate"
"SLC30A10",-0.929680565531615,-3.71467947090689,-2.32218001821925,0.117670454564937,0.310718299368405,2.44906313360628e-05,2.26724548922552e-07,0.000259317685976911,1.41833483615937e-06,TRUE,TRUE,TRUE,"Moderate"
"CIDEA",-1.12150144378268,-3.52023110645322,-2.32086627511795,0.081161473255444,0.158009860112961,2.3019914888052e-07,4.67272660478376e-10,1.80714505031088e-05,1.39401079051493e-08,TRUE,TRUE,TRUE,"Moderate"
"CENPF",-1.35568986424975,-3.28220493857663,-2.31894740141319,0.269919753940206,0.136688703801837,0.000717145662053116,2.18714119851232e-10,0.00308647754502042,8.21544912691189e-09,TRUE,TRUE,TRUE,"Moderate"
"C1QTNF6",-0.823852016406176,-3.8111223360931,-2.31748717624964,0.101743690142235,0.167374437997202,2.01249138007143e-05,3.7467921129125e-10,0.000227901782932988,1.1807306680916e-08,TRUE,TRUE,TRUE,"Moderate"
"ESRP2",-0.837187114253957,-3.79224564657542,-2.31471638041469,0.0823376821813615,0.0924528897299052,3.12124561465274e-06,9.25557497959294e-13,6.7704619644396e-05,3.32163425325196e-10,TRUE,TRUE,TRUE,"Moderate"
"FGFR3",-1.20773429105353,-3.40734784577365,-2.30754106841359,0.0707859395923718,0.1127707087804,3.68027004997723e-08,2.11103100347727e-11,8.09592710456256e-06,1.69163951078646e-09,TRUE,TRUE,TRUE,"Moderate"
"CCNE1",0.784020810009597,3.82859616406477,2.30630848703718,0.189767407178235,0.386783086967107,0.00255525795597574,1.37438543562523e-06,0.00825650554592162,6.26100652699009e-06,TRUE,TRUE,TRUE,"Moderate"
"HNF1A",-1.05013685168296,-3.56047039365339,-2.30530362266818,0.063742944197453,0.121446315526111,4.99894382029126e-08,2.87137361283354e-11,9.34691406754015e-06,2.06493483575909e-09,TRUE,TRUE,TRUE,"Moderate"
"PAH",-0.574063264842908,-4.0336086248279,-2.3038359448354,0.0732892614951004,0.105440144965002,2.62310365320254e-05,1.89138740195217e-12,0.000271473482632794,4.08054707692963e-10,TRUE,TRUE,TRUE,"Moderate"
"gga-mir-365-2",-0.0731014711771674,-4.53089007979602,-2.30199577548659,0.27767102777639,0.783947654213715,0.798274825995087,0.000158095973381683,0.843540288542904,0.000370741226319254,FALSE,TRUE,TRUE,"Moderate"
"MYOC",0.683651325371401,3.89876312922407,2.29120722729773,0.176779187446079,0.25730683925572,0.00380650334163137,2.22532820254514e-08,0.0113533921008459,2.43483894619178e-07,TRUE,TRUE,TRUE,"Moderate"
"ALS2CL",-0.786709485185785,-3.79458622866346,-2.29064785692462,0.0961133232990971,0.262167861674173,1.84559422208709e-05,3.49934439451576e-08,0.000215379053878513,3.36112828030315e-07,TRUE,TRUE,TRUE,"Moderate"
"STK17A",0.941810372041942,3.63289586443951,2.28735311824073,0.155858486217308,0.420342171624853,0.00019238681391706,4.84535491347243e-06,0.00113559861540103,1.75727656215332e-05,TRUE,TRUE,TRUE,"Moderate"
"GFRA3",-0.910621262504911,-3.65780711051905,-2.28421418651198,0.0751234877340363,0.104373837815383,7.08214555221273e-07,4.63857826234725e-12,3.0248311003207e-05,7.65274460772348e-10,TRUE,TRUE,TRUE,"Moderate"
"IL7R",-1.00239351638504,-3.55694783332876,-2.2796706748569,0.154841859123136,0.430794543762997,0.000115056033582262,7.34721584403646e-06,0.000784961354959432,2.51400870726811e-05,TRUE,TRUE,TRUE,"Moderate"
"ACSM5",-0.361501769435918,-4.1930065041765,-2.27725413680621,0.168912124357846,0.437065809528191,0.0610114902735022,1.84340895843745e-06,0.106239792872775,7.8375153998447e-06,FALSE,TRUE,TRUE,"Moderate"
"CREB3L3",-1.03777885594947,-3.51126272609767,-2.27452079102357,0.0893252341404614,0.126969714320638,1.01610938373259e-06,5.20612695364037e-11,3.57721521118242e-05,2.920290145862e-09,TRUE,TRUE,TRUE,"Moderate"
"VSTM2B",0.620879587891572,3.92114288280951,2.27101123535054,0.0827222484206778,0.928115053724579,3.67632380852738e-05,0.00164338338444413,0.000341796558286733,0.0030072700732303,TRUE,TRUE,TRUE,"Moderate"
"COL1A2",-0.0538725356436263,4.59371769000346,2.26992257717992,0.138713919197945,0.829705653323376,0.706770608642026,0.000222866808855443,0.770107213301477,0.000502330921433083,FALSE,TRUE,FALSE,"Moderate"
"CAPN13",-0.635815011209569,-3.90245693150506,-2.26913597135732,0.0652389290817558,0.131697476003094,4.43954187946229e-06,2.57509978481007e-11,8.39422592669566e-05,1.92324588264095e-09,TRUE,TRUE,TRUE,"Moderate"
"CBLN1",1.1541694535201,3.37932921478089,2.26674933415049,0.107065489377115,0.36643852053757,1.91251576307718e-06,2.66343686158022e-06,5.1576627020934e-05,1.06969726746234e-05,TRUE,TRUE,TRUE,"Moderate"
"FSTL4",-0.844849888699293,-3.68098647335863,-2.26291818102896,0.078193305218034,0.0807744580099892,1.87620112152226e-06,3.14412592704439e-13,5.10090168538623e-05,1.76364503667677e-10,TRUE,TRUE,TRUE,"Moderate"
"DLL1",-0.662456280121792,-3.85961176652531,-2.26103402332355,0.0704613924870857,0.106189357963892,5.97617693225646e-06,3.19416018752842e-12,0.000100885469297222,5.84253561257915e-10,TRUE,TRUE,TRUE,"Moderate"
"APCDD1",-0.895357590071104,-3.62292981694218,-2.25914370350664,0.0757129659746094,0.074784793308881,8.74119019693606e-07,1.67838087325571e-13,3.28340956772411e-05,1.76364503667677e-10,TRUE,TRUE,TRUE,"Moderate"
"gga-mir-1609",-0.43261182255383,-4.07374776015494,-2.25317979135439,0.21040704464644,0.849305310863675,0.0699314840389917,0.000667628384091414,0.118724832374024,0.00133061381069119,FALSE,TRUE,TRUE,"Moderate"
"MARCKSL1",0.351824290454385,4.14785338064579,2.24983883555009,0.101604517328753,0.230683168399392,0.00713334559447303,4.04458696571035e-09,0.0188920270166497,7.03123031600968e-08,TRUE,TRUE,TRUE,"Moderate"
"MAFA",0.813982612350896,3.67559095321962,2.24478678278526,0.189437198582759,0.477484824624084,0.00200107717875337,1.37913034943736e-05,0.00680285389172965,4.328236762464e-05,TRUE,TRUE,TRUE,"Moderate"
"CDH20",-0.751976568956881,-3.73467150904217,-2.24332403899952,0.132013275780474,0.141051187304198,0.00029600632610602,8.10489710328963e-11,0.0015575967653884,4.05920263256422e-09,TRUE,TRUE,TRUE,"Moderate"
"ST8SIA5",-0.730535993960862,-3.73845137949428,-2.23449368672757,0.0893729577856034,0.0876306417006165,1.86601152833522e-05,6.18693006057809e-13,0.000216859406069234,2.6028414764852e-10,TRUE,TRUE,TRUE,"Moderate"
"HGD",-0.898218219323089,-3.56509026468074,-2.23165424200191,0.0964483117863044,0.408717519062606,6.46158312141122e-06,4.45325749849567e-06,0.000105568466764183,1.63694664011982e-05,TRUE,TRUE,TRUE,"Moderate"
"FAM131B",0.954339217114979,3.50701364476481,2.2306764309399,0.137767915948108,0.3558330880481,6.86518107220253e-05,1.43151278151225e-06,0.000530915749462427,6.4652434480108e-06,TRUE,TRUE,TRUE,"Moderate"
"SGK1",-1.00321105572548,-3.4461341235945,-2.22467258965999,0.0773838854608573,0.181434998346281,3.9862032767239e-07,2.33392274753734e-09,2.32916072016354e-05,4.58808771262726e-08,TRUE,TRUE,TRUE,"Moderate"
